path,class_name,label_idx,split,is_augmented
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (157).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (158).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (159).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (16).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (160).jpg,Marsh Pennywort Leaf,2,test,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (161).jpg,Marsh Pennywort Leaf,2,val,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (162).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (163).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (164).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (165).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (166).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (167).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (168).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (169).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (17).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (170).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (171).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (172).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (173).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (174).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (175).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (176).jpg,Marsh Pennywort Leaf,2,val,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (177).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (178).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (179).jpg,Marsh Pennywort Leaf,2,test,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (18).jpg,Marsh Pennywort Leaf,2,test,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (180).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (181).jpg,Marsh Pennywort Leaf,2,test,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (182).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (183).jpg,Marsh Pennywort Leaf,2,test,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (184).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (185).jpg,Marsh Pennywort Leaf,2,val,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (186).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (187).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (188).jpg,Marsh Pennywort Leaf,2,val,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (189).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (19).jpg,Marsh Pennywort Leaf,2,val,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (190).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (191).jpg,Marsh Pennywort Leaf,2,val,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (192).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (193).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (194).jpg,Marsh Pennywort Leaf,2,val,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (195).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (196).jpg,Marsh Pennywort Leaf,2,val,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (197).jpg,Marsh Pennywort Leaf,2,test,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (198).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (199).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (2).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (20).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (200).jpg,Marsh Pennywort Leaf,2,test,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (201).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (202).jpg,Marsh Pennywort Leaf,2,val,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (203).jpg,Marsh Pennywort Leaf,2,test,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (204).jpg,Marsh Pennywort Leaf,2,test,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (205).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (206).jpg,Marsh Pennywort Leaf,2,test,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (207).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (208).jpg,Marsh Pennywort Leaf,2,val,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (209).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (21).jpg,Marsh Pennywort Leaf,2,val,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (210).jpg,Marsh Pennywort Leaf,2,val,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (22).jpg,Marsh Pennywort Leaf,2,val,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (23).jpg,Marsh Pennywort Leaf,2,test,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (24).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (25).jpg,Marsh Pennywort Leaf,2,test,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (26).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (27).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (28).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (29).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (3).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (30).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (31).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (32).jpg,Marsh Pennywort Leaf,2,test,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (33).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (34).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (35).jpg,Marsh Pennywort Leaf,2,test,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (36).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (37).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (38).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (39).jpg,Marsh Pennywort Leaf,2,test,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (4).jpg,Marsh Pennywort Leaf,2,test,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (40).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (41).jpg,Marsh Pennywort Leaf,2,test,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (42).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (43).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (44).jpg,Marsh Pennywort Leaf,2,test,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (45).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (46).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (47).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (48).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (49).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (5).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (50).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (51).jpg,Marsh Pennywort Leaf,2,val,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (52).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (53).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (54).jpg,Marsh Pennywort Leaf,2,val,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (55).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (56).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (57).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (58).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (59).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (6).jpg,Marsh Pennywort Leaf,2,val,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (60).jpg,Marsh Pennywort Leaf,2,val,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (61).jpg,Marsh Pennywort Leaf,2,val,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (62).jpg,Marsh Pennywort Leaf,2,val,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (63).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (64).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (65).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (66).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (67).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (68).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (69).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (7).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (70).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (71).jpg,Marsh Pennywort Leaf,2,test,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (72).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (73).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (74).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (75).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (76).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (77).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (78).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (79).jpg,Marsh Pennywort Leaf,2,test,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (8).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (80).jpg,Marsh Pennywort Leaf,2,val,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (81).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (82).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (83).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (84).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (85).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (86).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (87).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (88).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (89).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (9).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (90).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (91).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (92).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (93).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (94).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (95).jpg,Marsh Pennywort Leaf,2,val,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (96).jpg,Marsh Pennywort Leaf,2,test,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (97).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (98).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Marsh Pennywort Leaf\Marsh Pennywort Leaf (99).jpg,Marsh Pennywort Leaf,2,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (1).jpg,Mint Leaf,3,val,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (10).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (100).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (101).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (102).jpg,Mint Leaf,3,val,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (103).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (104).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (105).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (106).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (107).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (108).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (109).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (11).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (110).jpg,Mint Leaf,3,test,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (111).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (112).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (113).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (114).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (115).jpg,Mint Leaf,3,test,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (116).jpg,Mint Leaf,3,val,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (117).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (118).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (119).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (12).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (120).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (121).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (122).jpg,Mint Leaf,3,val,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (123).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (124).jpg,Mint Leaf,3,test,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (125).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (126).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (127).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (128).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (129).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (13).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (130).jpg,Mint Leaf,3,val,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (131).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (132).jpg,Mint Leaf,3,train,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (133).jpg,Mint Leaf,3,test,False
E:\medicinal_plant_clf\data\dataset\Original Images\Mint Leaf\Mint Leaf (134).jpg,Mint Leaf,3,train,False
